,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Transaction_ID,Timestamp,Amount,Merchant,Card_Type,Device,Is_Fraud,Estado,Tipo_Comercio,Uso_Internacional,Historial_Usuario
242,2025-02-01 05:45:00,307.76,Hunt Group,Discover,Mobile,0,Coahuila,Entretenimiento,0,25
243,2025-01-03 22:55:00,246.35,Ortiz-Hoover,Discover,Mobile,0,Veracruz,Servicios,0,3
244,2025-01-07 02:17:00,46.23,"Patel, Brown and Thomas",MasterCard,Desktop,0,Puebla,Electrónica,0,21
245,2025-01-04 06:18:00,1.56,"Nichols, Taylor and White",Visa,Mobile,0,Baja California,Electrónica,0,36
246,2025-01-16 15:52:00,263.55,Barnes and Sons,Visa,Desktop,0,EdoMex,Restaurante,0,10
247,2025-01-22 07:32:00,55.89,"Wilson, Huber and Higgins",Discover,Mobile,0,Sonora,Turismo,0,32
248,2025-01-12 14:42:00,340.08,Daniel-Wright,MasterCard,Tablet,0,Sonora,Restaurante,0,38
249,2025-01-09 10:54:00,331.37,Murray-Warren,Visa,Mobile,0,Nuevo León,Entretenimiento,0,27
250,2025-01-08 11:41:00,191.74,Freeman-Guerrero,Discover,Desktop,0,EdoMex,Entretenimiento,0,45
251,2025-01-02 19:05:00,34.88,Howell-Foster,Visa,Desktop,0,CDMX,Supermercado,0,36
252,2025-01-06 01:44:00,48.63,Garcia-Rivera,MasterCard,Mobile,0,Michoacán,Electrónica,0,41
253,2025-01-19 20:10:00,190.47,Holt and Sons,MasterCard,Tablet,0,Baja California,Entretenimiento,0,38
254,2025-01-26 16:29:00,38.11,Stokes-Gibson,MasterCard,Mobile,0,Michoacán,Entretenimiento,0,8
255,2025-01-06 20:04:00,18.57,Foster PLC,Visa,Mobile,0,Tamaulipas,Retail,0,47
256,2025-01-30 16:53:00,81.37,Allen-Jennings,Amex,Mobile,0,Veracruz,Electrónica,0,10
257,2025-02-03 17:41:00,275.13,Ortiz LLC,Visa,Tablet,0,Nuevo León,Supermercado,0,32
258,2025-01-30 09:09:00,119.08,Wallace-Anderson,Amex,Desktop,0,Chihuahua,Retail,0,14
259,2025-01-03 11:37:00,84.41,"Rodriguez, Jenkins and Ortega",MasterCard,Tablet,0,EdoMex,Electrónica,0,26
260,2025-01-12 19:51:00,10.22,Mullen-Green,Discover,Desktop,0,EdoMex,Supermercado,0,41
261,2025-01-03 03:49:00,95.45,"Barton, Butler and Barker",Amex,Desktop,0,Tamaulipas,Electrónica,0,5
262,2025-01-23 12:29:00,461.06,Sanford Inc,MasterCard,Desktop,0,EdoMex,Turismo,0,40
263,2025-01-01 21:33:00,15.09,Aguirre Inc,MasterCard,Tablet,0,Coahuila,Servicios,0,21
264,2025-02-03 22:14:00,73.05,Webb-Casey,Amex,Mobile,0,Michoacán,Electrónica,0,19
265,2025-01-28 05:31:00,209.86,Herring and Sons,Discover,Mobile,0,Tamaulipas,Supermercado,0,8
266,2025-01-15 18:58:00,135,"Wallace, Crawford and Meza",MasterCard,Mobile,0,Veracruz,Turismo,0,23
267,2025-02-01 03:54:00,119.41,Henderson and Sons,Amex,Mobile,0,Michoacán,Electrónica,0,42
268,2025-01-21 08:31:00,121.23,Hunt-Serrano,Discover,Mobile,0,Sonora,Servicios,0,12
269,2025-01-01 21:35:00,44.55,Marshall Ltd,Discover,Tablet,0,Sonora,Entretenimiento,0,20
270,2025-01-30 11:14:00,34.76,Hall and Sons,MasterCard,Tablet,0,Coahuila,Supermercado,0,3
271,2025-01-01 03:15:00,165.74,Oconnell-Mccormick,Visa,Tablet,0,Baja California,Restaurante,0,8
272,2025-01-21 07:00:00,166.13,York-Marshall,Visa,Tablet,0,Puebla,Servicios,0,39
273,2025-01-06 16:15:00,201.8,Chen-Ellis,MasterCard,Tablet,0,Veracruz,Entretenimiento,0,41
274,2025-01-01 15:00:00,244.46,Clark-Lopez,Discover,Tablet,0,Guanajuato,Entretenimiento,0,16
275,2025-01-28 12:51:00,71.61,"Gibson, Williams and Quinn",MasterCard,Tablet,0,Sonora,Turismo,0,2
276,2025-01-09 03:42:00,69.62,Clayton Ltd,Amex,Mobile,0,Sonora,Servicios,0,27
277,2025-01-16 15:13:00,160.09,Figueroa LLC,Visa,Desktop,0,Sonora,Supermercado,0,8
278,2025-01-02 20:55:00,104.97,Pace Group,Amex,Tablet,0,Nuevo León,Electrónica,0,43
279,2025-01-28 19:28:00,121.06,"Park, Lewis and Collins",MasterCard,Desktop,0,Baja California,Entretenimiento,0,18
280,2025-01-12 23:58:00,158.86,"Chambers, Miller and Gibbs",MasterCard,Tablet,0,Coahuila,Entretenimiento,0,29
281,2025-01-29 23:48:00,220.73,Wang Inc,Discover,Tablet,0,Baja California,Entretenimiento,0,23
282,2025-02-03 10:38:00,41.25,"Snow, Newman and Stewart",Discover,Mobile,0,EdoMex,Turismo,0,37
283,2025-01-02 19:20:00,47.09,"Rose, Carter and Avery",Discover,Desktop,0,Nuevo León,Entretenimiento,0,17
284,2025-01-24 16:01:00,9.87,Smith and Sons,Amex,Mobile,0,Guanajuato,Retail,0,4
285,2025-01-09 17:39:00,86.34,Moore-Brown,Discover,Mobile,0,Nuevo León,Retail,0,10
286,2025-01-27 12:24:00,3.66,"Lewis, Bates and Smith",MasterCard,Desktop,0,Baja California,Supermercado,0,45
287,2025-01-19 21:32:00,62.66,"Hall, Coleman and Mccann",Discover,Mobile,0,CDMX,Electrónica,0,13
288,2025-01-20 11:59:00,78.23,"Berry, Hunter and Williams",Visa,Tablet,0,Guanajuato,Retail,0,3
289,2025-02-01 17:33:00,33.76,Edwards PLC,Discover,Tablet,0,Guanajuato,Turismo,0,29
290,2025-01-29 05:53:00,89.36,"Roberts, Campos and Parks",Amex,Tablet,0,Baja California,Retail,0,2
291,2025-01-24 06:48:00,3.1,"Brooks, Taylor and Hamilton",Visa,Tablet,0,Tamaulipas,Turismo,0,11
292,2025-01-19 02:31:00,3.81,"Jones, Chang and Fowler",Visa,Tablet,0,EdoMex,Entretenimiento,0,50
293,2025-01-20 17:37:00,172.94,"Campbell, Drake and Peterson",Visa,Mobile,0,Baja California,Entretenimiento,0,13
294,2025-01-13 21:12:00,44.66,Gonzales-Johnson,Amex,Mobile,0,Sonora,Turismo,0,5
295,2025-02-02 02:19:00,13.59,Cherry-Marshall,MasterCard,Tablet,0,Baja California,Turismo,0,18
296,2025-01-23 10:51:00,73.87,Thomas-Jenkins,Discover,Tablet,0,Tamaulipas,Servicios,0,37
297,2025-01-22 23:36:00,146.96,Ortiz-Figueroa,Visa,Mobile,0,Tamaulipas,Entretenimiento,0,20
298,2025-01-29 08:14:00,24.31,"Harmon, Ellis and Williams",Visa,Desktop,0,Jalisco,Supermercado,0,16
299,2025-01-08 18:46:00,97.52,Gibson-Chapman,Visa,Mobile,0,Puebla,Electrónica,0,43
300,2025-01-21 17:34:00,8.92,Anderson and Sons,MasterCard,Mobile,0,CDMX,Supermercado,0,1
301,2025-01-21 18:07:00,5.31,Terry Inc,MasterCard,Mobile,0,Jalisco,Servicios,0,44
302,2025-01-05 21:43:00,75.79,Riley LLC,Amex,Mobile,0,Veracruz,Restaurante,0,20
303,2025-01-19 10:57:00,77.79,Ortega PLC,MasterCard,Mobile,0,Baja California,Entretenimiento,0,37
304,2025-01-14 15:16:00,101.45,"Murphy, Wilson and Shelton",Discover,Desktop,0,Puebla,Electrónica,0,38
305,2025-02-03 03:28:00,129.5,Murray Ltd,Amex,Tablet,0,Coahuila,Electrónica,0,17
306,2025-02-05 09:17:00,372.36,"Fuentes, Edwards and Morales",Amex,Tablet,0,Jalisco,Supermercado,0,3
307,2025-01-24 15:58:00,72.63,Hall-Hill,Discover,Desktop,0,Puebla,Turismo,0,21
308,2025-02-03 03:09:00,39,Brooks Ltd,Discover,Tablet,0,Nuevo León,Turismo,0,7
309,2025-01-15 04:16:00,158.57,Jones PLC,Discover,Tablet,0,Coahuila,Entretenimiento,0,13
310,2025-01-15 07:19:00,31.59,Cochran LLC,Amex,Tablet,0,Baja California,Turismo,0,29
311,2025-01-03 05:21:00,57.8,Lewis Inc,Amex,Desktop,0,Sonora,Electrónica,0,10
312,2025-02-04 12:54:00,8.17,Hernandez-Nicholson,Amex,Desktop,0,Sonora,Electrónica,0,46
313,2025-01-18 03:47:00,2.57,Vazquez-Jackson,Discover,Tablet,0,Sonora,Turismo,0,22
314,2025-01-09 01:26:00,328.74,Cruz Inc,Discover,Tablet,0,EdoMex,Supermercado,0,40
315,2025-01-13 11:34:00,180.78,Medina and Sons,Visa,Tablet,0,Jalisco,Servicios,0,22
316,2025-02-02 04:42:00,119.06,"Richardson, Parks and Christensen",MasterCard,Mobile,0,Tamaulipas,Supermercado,0,34
317,2025-01-14 22:19:00,52.59,Soto-Fuller,Visa,Mobile,0,Sonora,Supermercado,0,9
318,2025-02-03 11:57:00,19.03,Patterson Ltd,Discover,Mobile,0,Coahuila,Servicios,0,34
319,2025-01-25 15:27:00,17.01,Simon Ltd,Amex,Desktop,0,Michoacán,Electrónica,0,2
320,2025-01-06 00:26:00,28.8,Valenzuela-Paul,Discover,Tablet,0,Michoacán,Supermercado,0,46
321,2025-01-07 08:27:00,79.68,Potter-Johnson,MasterCard,Desktop,0,Michoacán,Servicios,0,6
322,2025-01-11 19:48:00,125.38,Rios-Garcia,Visa,Desktop,0,Puebla,Servicios,0,22
323,2025-02-01 03:15:00,107.94,Martin-Miller,Visa,Desktop,0,Jalisco,Turismo,0,48
324,2025-01-18 15:20:00,32.84,"Hill, Chavez and Silva",Amex,Tablet,0,Baja California,Entretenimiento,0,16
325,2025-01-15 07:41:00,309.81,"Smith, Smith and Montgomery",Visa,Mobile,0,Sonora,Turismo,0,9
326,2025-01-27 06:14:00,133.9,Davis-Hill,Visa,Tablet,0,EdoMex,Retail,0,24
327,2025-01-23 11:11:00,80.82,Taylor and Sons,Discover,Tablet,0,Puebla,Restaurante,0,33
328,2025-01-15 19:00:00,94.6,Jones-Barr,Visa,Desktop,0,Guanajuato,Retail,0,8
329,2025-02-01 09:46:00,54.4,Ochoa-Sanchez,Visa,Desktop,0,Nuevo León,Retail,0,38
330,2025-01-09 16:02:00,28.47,"Thomas, Crawford and Munoz",Visa,Desktop,0,Michoacán,Electrónica,0,34
331,2025-01-20 18:10:00,44,Hall-Kirk,Amex,Mobile,0,Nuevo León,Turismo,0,11
332,2025-01-07 23:56:00,141.82,Brown PLC,Amex,Mobile,0,Jalisco,Servicios,0,47
333,2025-01-02 02:55:00,1.45,"Williams, Phillips and Rodriguez",Discover,Mobile,0,Tamaulipas,Servicios,0,40
334,2025-01-09 00:32:00,12.34,"Davis, Carey and Terry",Visa,Tablet,1,Jalisco,Turismo,0,9
335,2025-01-15 03:25:00,4.71,"Hall, Williams and Keith",Amex,Desktop,0,EdoMex,Electrónica,0,45
336,2025-01-19 13:18:00,4.16,Howe PLC,Amex,Tablet,0,Veracruz,Electrónica,0,15
337,2025-01-25 03:30:00,193.42,Peterson Inc,Discover,Mobile,0,Baja California,Supermercado,0,22
338,2025-02-05 13:13:00,121.62,Roberts Ltd,MasterCard,Desktop,0,Guanajuato,Electrónica,0,3
339,2025-02-01 12:57:00,64.28,"Myers, Davis and Keith",Visa,Mobile,0,Jalisco,Turismo,0,13
340,2025-02-04 01:45:00,10.3,Sweeney and Sons,Amex,Desktop,1,Puebla,Restaurante,0,34
341,2025-01-27 15:41:00,67.65,"Green, Richard and Knapp",Discover,Desktop,0,CDMX,Turismo,0,17
342,2025-01-18 16:14:00,64.15,Thompson LLC,Discover,Tablet,0,CDMX,Turismo,0,33
343,2025-01-27 20:23:00,19.02,"Bennett, Green and Spears",Discover,Tablet,0,Veracruz,Turismo,0,5
344,2025-01-06 17:48:00,56.89,Kelly-Ferrell,Amex,Mobile,0,Puebla,Entretenimiento,0,30
345,2025-01-19 17:50:00,50.83,Taylor-Page,Visa,Tablet,0,Michoacán,Entretenimiento,0,48
346,2025-01-06 19:14:00,95.67,"Peters, Robinson and Williams",MasterCard,Tablet,0,Chihuahua,Supermercado,0,23
347,2025-02-01 20:58:00,100.81,Barker-Moss,Visa,Tablet,0,CDMX,Electrónica,0,45
348,2025-01-16 00:28:00,4.64,Baker-Richardson,Discover,Desktop,0,Baja California,Retail,0,35
349,2025-01-23 14:24:00,46.94,"Mccoy, Larson and Reid",Discover,Tablet,0,Puebla,Entretenimiento,0,16
350,2025-01-19 04:39:00,98.31,Walker and Sons,MasterCard,Mobile,0,Tamaulipas,Supermercado,0,4
351,2025-01-02 08:59:00,69.94,Wilson PLC,Visa,Desktop,0,CDMX,Retail,0,46
352,2025-02-02 21:16:00,194.13,Peterson-West,Discover,Desktop,0,Coahuila,Restaurante,0,28
353,2025-01-14 14:19:00,107.5,Williams Inc,Discover,Tablet,0,Tamaulipas,Entretenimiento,0,50
354,2025-01-24 06:16:00,17.79,"Webster, Hernandez and Mcdaniel",Visa,Desktop,0,Guanajuato,Restaurante,0,36
355,2025-01-04 01:41:00,7.32,Marquez-Sanchez,Discover,Mobile,0,Baja California,Servicios,0,41
356,2025-01-05 19:57:00,102.84,"Lee, Mason and Jones",Visa,Mobile,0,EdoMex,Entretenimiento,0,10
357,2025-01-13 10:27:00,2.69,Johnson-Park,Discover,Desktop,0,Guanajuato,Supermercado,0,35
358,2025-01-27 19:45:00,88.13,Johnson and Sons,Visa,Tablet,0,Michoacán,Servicios,0,39
359,2025-01-08 05:13:00,281.73,Bowman Group,MasterCard,Tablet,0,Puebla,Restaurante,0,31
360,2025-01-27 04:31:00,85.68,Thomas-Carlson,Discover,Desktop,0,Michoacán,Retail,0,33
361,2025-01-28 05:20:00,49.13,"Jenkins, Wilson and Lopez",MasterCard,Mobile,0,Puebla,Turismo,0,17
362,2025-02-04 03:54:00,103.08,May-Kirk,Discover,Desktop,0,Baja California,Supermercado,0,48
363,2025-01-15 10:22:00,61.3,Wallace-Allen,Discover,Tablet,0,Coahuila,Supermercado,0,49
364,2025-01-12 07:03:00,78.88,Skinner-Wright,Amex,Tablet,0,Baja California,Retail,0,26
365,2025-01-19 17:41:00,283.81,Johnson-Johns,Visa,Desktop,0,Guanajuato,Servicios,0,24
366,2025-01-12 14:35:00,48.79,Griffin-Spencer,MasterCard,Mobile,0,Michoacán,Entretenimiento,0,31
367,2025-01-06 13:23:00,324.91,Ingram PLC,MasterCard,Desktop,0,Sonora,Supermercado,0,28
368,2025-01-01 14:52:00,235.76,Jackson Group,MasterCard,Mobile,0,EdoMex,Supermercado,0,25
369,2025-01-31 10:39:00,21.79,Sparks-Wyatt,Visa,Mobile,0,Puebla,Retail,0,7
370,2025-01-30 00:23:00,7.19,Walker-Wade,Amex,Desktop,0,Veracruz,Supermercado,0,47
371,2025-01-23 18:58:00,10.62,Jensen Group,MasterCard,Desktop,0,Coahuila,Turismo,0,34
372,2025-01-13 01:45:00,1.84,"Edwards, Scott and Thompson",Visa,Mobile,0,Baja California,Servicios,0,3
373,2025-01-31 05:02:00,9.92,Cox LLC,Discover,Mobile,0,EdoMex,Entretenimiento,0,47
374,2025-01-01 05:59:00,114.89,Chen-Swanson,MasterCard,Mobile,0,EdoMex,Servicios,0,47
375,2025-01-13 14:36:00,7.38,"Campbell, Martinez and Chavez",MasterCard,Mobile,0,Veracruz,Supermercado,0,23
376,2025-01-15 00:34:00,38.42,Mosley Group,Amex,Tablet,0,Jalisco,Supermercado,0,20
377,2025-01-17 04:53:00,186.35,Peters Group,MasterCard,Desktop,0,Baja California,Retail,0,5
378,2025-01-11 15:33:00,2.35,Stark-Cole,MasterCard,Mobile,0,Baja California,Servicios,0,7
379,2025-01-23 05:57:00,168.45,"Bates, Thomas and Taylor",Discover,Desktop,0,Nuevo León,Turismo,0,49
380,2025-01-26 23:04:00,33.11,Myers-Martin,Visa,Mobile,0,Sonora,Supermercado,0,20
381,2025-01-04 13:25:00,12.58,Davis Ltd,Visa,Desktop,0,Coahuila,Electrónica,0,32
382,2025-01-15 05:13:00,119.32,Pitts and Sons,Amex,Desktop,1,Puebla,Entretenimiento,0,12
383,2025-01-04 04:45:00,99.14,"Stephens, Brown and Williams",Discover,Mobile,0,Coahuila,Servicios,0,10
384,2025-01-20 10:22:00,209.94,"Vasquez, Campos and Mercado",Visa,Mobile,0,Nuevo León,Electrónica,0,37
385,2025-01-27 12:47:00,132.83,Cameron-Greer,Discover,Desktop,0,CDMX,Restaurante,0,6
386,2025-01-17 16:53:00,162.7,"Watson, Jones and Hughes",Visa,Desktop,0,Michoacán,Supermercado,0,29
387,2025-01-14 16:55:00,33.13,Ruiz and Sons,Discover,Desktop,0,Puebla,Supermercado,0,3
388,2025-01-23 18:18:00,19.53,"Bell, White and Johnson",Amex,Tablet,0,Guanajuato,Turismo,0,45
389,2025-01-05 17:08:00,138.88,Reid-Gomez,MasterCard,Mobile,0,Sonora,Turismo,0,24
390,2025-02-03 04:21:00,164.42,"Murray, Johnston and Townsend",Amex,Tablet,0,Tamaulipas,Turismo,0,46
391,2025-01-25 08:09:00,465.7,Reilly-Cook,Visa,Tablet,0,Chihuahua,Retail,0,47
392,2025-01-13 03:05:00,53.21,Velez-Clark,Amex,Mobile,0,EdoMex,Entretenimiento,0,40
393,2025-01-19 13:02:00,46.52,Phillips-Armstrong,MasterCard,Mobile,0,CDMX,Entretenimiento,0,9
394,2025-01-27 05:24:00,149.8,Holt-Campbell,Amex,Tablet,0,CDMX,Restaurante,0,3
395,2025-02-04 05:34:00,41.67,Pennington-White,Visa,Mobile,0,Puebla,Restaurante,0,17
396,2025-01-08 11:20:00,267.01,Glover-Dawson,Visa,Desktop,0,Puebla,Electrónica,0,33
397,2025-01-17 15:22:00,195.48,Hanson LLC,Amex,Desktop,0,Baja California,Retail,0,31
398,2025-01-04 06:18:00,56.04,Fox-Pierce,MasterCard,Tablet,0,Veracruz,Turismo,0,11
399,2025-01-24 14:51:00,138.98,Baird and Sons,Amex,Tablet,0,Sonora,Electrónica,0,40
400,2025-01-23 12:50:00,140.46,"Yang, Stewart and Howell",MasterCard,Mobile,0,Puebla,Turismo,0,33
401,2025-01-12 18:49:00,10.88,"Cox, Murphy and Armstrong",Discover,Mobile,0,Sonora,Electrónica,0,28
402,2025-02-03 05:19:00,232.84,Wilkins PLC,MasterCard,Tablet,0,Chihuahua,Restaurante,0,41
403,2025-01-29 08:33:00,70.37,"Johnson, Shaw and Holland",Discover,Tablet,0,Michoacán,Servicios,0,44
404,2025-01-23 10:11:00,175.13,King Inc,Amex,Desktop,0,Nuevo León,Entretenimiento,0,16
405,2025-01-28 02:06:00,38.57,Myers-Schultz,MasterCard,Desktop,0,Puebla,Restaurante,0,47
406,2025-01-14 08:17:00,225.88,"Harrison, Smith and Davis",Discover,Mobile,0,Puebla,Servicios,0,28
407,2025-01-16 02:53:00,49.3,Reed and Sons,Discover,Desktop,0,Michoacán,Turismo,0,40
408,2025-01-05 15:21:00,1.09,Bryant-Owens,Discover,Mobile,0,Tamaulipas,Entretenimiento,0,9
409,2025-01-13 06:09:00,235.79,Hernandez and Sons,Visa,Mobile,0,Michoacán,Retail,0,11
410,2025-01-16 05:06:00,9.57,Moore-Daniels,Amex,Mobile,0,Coahuila,Entretenimiento,0,41
411,2025-01-28 14:55:00,38.47,Daniel PLC,Discover,Desktop,0,Coahuila,Entretenimiento,0,44
412,2025-01-07 15:09:00,299.7,Boyer-Reynolds,MasterCard,Tablet,0,Veracruz,Restaurante,0,48
413,2025-01-19 04:16:00,300.79,Miller Group,Discover,Tablet,0,Baja California,Turismo,0,47
414,2025-01-22 01:04:00,85.2,Clark-Patterson,Visa,Desktop,0,EdoMex,Entretenimiento,0,44
415,2025-01-27 05:34:00,99.92,Crawford Group,Amex,Tablet,0,Puebla,Entretenimiento,0,39
416,2025-01-15 07:47:00,59.5,Kaiser Group,Visa,Mobile,0,Nuevo León,Restaurante,0,5
417,2025-01-23 13:18:00,34.7,"Mclean, Ellis and Carter",Visa,Tablet,0,Jalisco,Entretenimiento,0,27
418,2025-02-01 04:34:00,39.85,"Martinez, Phillips and Wood",Visa,Desktop,0,CDMX,Restaurante,0,4
419,2025-02-02 03:17:00,111.63,"Ewing, Brady and Johnson",MasterCard,Tablet,0,Chihuahua,Retail,0,14
420,2025-02-05 01:58:00,139.58,"Hansen, Francis and Fox",Amex,Mobile,0,Coahuila,Servicios,0,17
421,2025-01-21 08:51:00,156.82,Manning LLC,Amex,Mobile,0,Nuevo León,Electrónica,0,19
422,2025-01-18 07:28:00,155.88,Bullock-James,MasterCard,Desktop,0,Puebla,Servicios,0,31
423,2025-01-10 22:50:00,9.56,Rich-Herrera,Amex,Desktop,0,Puebla,Entretenimiento,0,45
424,2025-02-02 04:53:00,68.2,Smith Ltd,Visa,Desktop,0,Jalisco,Electrónica,0,43
425,2025-02-02 00:37:00,5.93,Lewis Inc,Amex,Mobile,0,Veracruz,Servicios,0,26
426,2025-01-22 12:04:00,79.75,Schmidt and Sons,MasterCard,Tablet,0,Guanajuato,Entretenimiento,0,38
427,2025-02-02 19:06:00,58.26,"Clark, Fuller and Olson",Visa,Tablet,0,Jalisco,Supermercado,0,45
428,2025-01-23 09:26:00,218.66,Wells Ltd,MasterCard,Desktop,0,Jalisco,Servicios,0,16
429,2025-01-07 13:59:00,43.22,Hammond Group,Discover,Tablet,0,Coahuila,Restaurante,0,8
430,2025-01-24 04:56:00,12.45,Burton-Welch,Visa,Tablet,0,Chihuahua,Entretenimiento,0,25
431,2025-01-21 04:42:00,15.43,Davis-Carter,Visa,Desktop,0,Nuevo León,Electrónica,0,11
432,2025-01-17 22:28:00,143.34,"Colon, Riggs and Walker",Amex,Desktop,0,EdoMex,Supermercado,0,36
433,2025-01-08 13:13:00,96.29,Scott Inc,Visa,Mobile,0,Nuevo León,Entretenimiento,0,19
434,2025-01-08 15:58:00,10.66,Alvarado and Sons,MasterCard,Mobile,0,Sonora,Turismo,0,22
435,2025-01-03 18:23:00,8.79,Campbell and Sons,Amex,Mobile,0,Chihuahua,Entretenimiento,0,46
436,2025-01-14 02:11:00,120.72,Garcia PLC,Discover,Mobile,0,Michoacán,Servicios,0,21
437,2025-01-08 17:55:00,7.55,Fletcher-Soto,MasterCard,Tablet,0,Coahuila,Retail,0,24
438,2025-01-22 00:23:00,172.52,Goodman-Morrison,Discover,Tablet,1,EdoMex,Turismo,0,12
439,2025-01-09 07:48:00,122.5,"Davis, Graves and Harmon",Discover,Mobile,0,CDMX,Restaurante,0,34
440,2025-01-30 14:10:00,8.48,"Bowers, Reed and Young",Discover,Mobile,0,CDMX,Supermercado,0,4
441,2025-01-21 03:55:00,8.87,Pacheco and Sons,Visa,Desktop,0,EdoMex,Restaurante,0,34
442,2025-01-01 01:17:00,431.55,"Price, Fitzgerald and Brewer",MasterCard,Tablet,0,Jalisco,Servicios,0,39
443,2025-01-14 04:58:00,46.88,Williams Group,MasterCard,Tablet,0,Nuevo León,Restaurante,0,22
444,2025-01-07 13:52:00,46.31,Stanley Group,Visa,Mobile,0,Chihuahua,Supermercado,0,26
445,2025-01-28 01:23:00,167.56,Daugherty-Bernard,Amex,Tablet,0,Jalisco,Retail,0,41
446,2025-01-25 13:40:00,294.22,"Ross, Morales and Moon",Discover,Desktop,0,Guanajuato,Electrónica,0,44
447,2025-01-12 05:31:00,426.88,"Curtis, Powers and Acosta",MasterCard,Desktop,0,Guanajuato,Entretenimiento,0,2
448,2025-01-21 02:26:00,139.99,"Richardson, Watson and Rodriguez",Visa,Tablet,0,CDMX,Entretenimiento,0,45
449,2025-01-26 21:20:00,47.2,Taylor-Martinez,Discover,Mobile,0,Michoacán,Retail,0,15
450,2025-01-04 21:50:00,8.72,Gardner-Ballard,Amex,Tablet,0,Coahuila,Servicios,0,39
451,2025-01-07 15:48:00,150.12,Snow-Rose,Amex,Desktop,0,Puebla,Servicios,0,13
452,2025-01-17 17:03:00,81.74,"Burton, Stafford and Hernandez",Discover,Mobile,0,Nuevo León,Servicios,0,13
453,2025-01-31 06:32:00,55.2,"Watts, Becker and Owens",Amex,Tablet,0,Michoacán,Servicios,0,37
454,2025-01-14 00:44:00,236.82,Hoffman-Harper,MasterCard,Mobile,0,Veracruz,Retail,0,24
455,2025-01-30 04:16:00,11.79,"Conway, Leon and Mendez",MasterCard,Mobile,0,Guanajuato,Turismo,0,23
456,2025-02-03 06:54:00,67.85,"Blackwell, Campbell and Moore",MasterCard,Desktop,0,Guanajuato,Supermercado,0,2
457,2025-02-01 18:53:00,1.14,"Cross, Fitzgerald and Ford",Amex,Mobile,0,Tamaulipas,Servicios,0,28
458,2025-02-05 08:41:00,63.24,Browning PLC,MasterCard,Tablet,0,Sonora,Turismo,0,17
459,2025-01-05 13:02:00,5.8,Goodman LLC,Visa,Mobile,0,Michoacán,Retail,0,32
460,2025-01-02 23:36:00,12.65,Hartman Group,MasterCard,Mobile,0,Sonora,Electrónica,0,30
461,2025-02-02 00:47:00,12.5,Lopez Ltd,MasterCard,Tablet,0,Nuevo León,Restaurante,0,3
462,2025-01-04 15:57:00,104.76,Castillo LLC,Amex,Desktop,0,Tamaulipas,Restaurante,0,45
463,2025-02-02 07:16:00,137.06,Baker PLC,MasterCard,Desktop,0,Chihuahua,Electrónica,0,41
464,2025-01-01 16:22:00,87.56,Olson Ltd,Discover,Tablet,0,Michoacán,Supermercado,0,21
465,2025-02-03 20:50:00,327.47,"Robbins, Young and Rivera",Visa,Tablet,0,Tamaulipas,Restaurante,0,10
466,2025-01-05 14:46:00,46.98,Jones LLC,Amex,Desktop,0,Veracruz,Supermercado,0,17
467,2025-01-09 14:10:00,33.65,Hodge Inc,Visa,Mobile,0,Jalisco,Restaurante,0,40
468,2025-01-31 15:33:00,202.95,Kennedy PLC,Discover,Tablet,0,Nuevo León,Retail,0,9
469,2025-01-03 10:08:00,25.31,Moss-Hensley,Amex,Mobile,0,Veracruz,Turismo,0,28
470,2025-01-26 01:29:00,330.29,Washington PLC,Amex,Tablet,0,Puebla,Turismo,0,49
471,2025-01-16 17:42:00,1.22,Patrick-Harris,MasterCard,Desktop,0,Puebla,Turismo,0,42
472,2025-02-04 22:03:00,350.25,"Howard, Carson and Church",Visa,Mobile,0,Veracruz,Turismo,0,36
473,2025-01-03 18:21:00,4.41,"Campbell, Nelson and Gonzalez",Discover,Mobile,0,Nuevo León,Servicios,0,6
474,2025-01-30 08:30:00,221.77,Wright Group,Discover,Tablet,0,Chihuahua,Restaurante,0,19
475,2025-01-29 09:01:00,75.01,Baker-White,Amex,Mobile,0,Tamaulipas,Servicios,0,24
476,2025-01-15 00:52:00,495.68,Green LLC,MasterCard,Tablet,0,Tamaulipas,Restaurante,0,25
477,2025-01-03 11:28:00,7.67,"Anderson, Cox and Dunn",Amex,Desktop,0,Puebla,Restaurante,0,35
478,2025-01-25 00:04:00,80.71,Meyers LLC,Amex,Mobile,0,EdoMex,Retail,0,11
479,2025-01-20 19:51:00,348.36,"Ritter, Freeman and Harmon",Amex,Tablet,0,Sonora,Entretenimiento,0,49
480,2025-02-01 01:26:00,74.04,Martinez Inc,Amex,Mobile,0,Sonora,Retail,0,23
481,2025-02-05 15:54:00,99.26,Lee-Guzman,Discover,Tablet,0,Coahuila,Servicios,0,20
482,2025-02-04 06:50:00,118.99,Matthews-Blake,Discover,Tablet,0,CDMX,Restaurante,0,8
483,2025-01-16 02:30:00,60.61,"Friedman, Richardson and Jones",Amex,Tablet,0,Sonora,Electrónica,0,10
484,2025-01-31 23:46:00,98.77,"Barnes, Soto and Torres",Amex,Desktop,0,Baja California,Turismo,0,26
485,2025-01-25 06:04:00,87.78,Jones LLC,MasterCard,Mobile,0,Puebla,Restaurante,0,22
